,0,1
121,0.035781561527744705,70-1-1-DN-DN
122,0.03472206772262327,70-1-2-UP-DN
123,0.027600465929420295,20-2-2-DN-UP
124,0.027600465929420295,20-2-2-DN-DN
125,0.027600465929420295,20-2-1-DN-UP
126,0.027600465929420295,20-2-1-DN-DN
127,0.027230534931802265,90-1-2-UP-DN
128,0.023062731758194045,40-2-2-DN-UP
129,0.023062731758194045,40-2-2-DN-DN
130,0.023062731758194045,40-2-1-DN-UP
131,0.023062731758194045,40-2-1-DN-DN
132,0.012167049544468985,80-1-2-DN-DN
133,0.011059805296573709,30-2-2-DN-UP
134,0.011059805296573709,30-2-2-DN-DN
135,0.011059805296573709,30-2-1-DN-UP
136,0.011059805296573709,30-2-1-DN-DN
137,0.009472440018859886,50-2-2-DN-UP
138,0.009472440018859886,50-2-2-DN-DN
139,0.009472440018859886,50-2-1-DN-UP
140,0.009472440018859886,50-2-1-DN-DN
141,0.007181548982790759,70-2-2-DN-UP
142,0.007181548982790759,70-2-2-DN-DN
143,0.007181548982790759,70-2-1-DN-UP
144,0.007181548982790759,70-2-1-DN-DN
145,0.0009396175044662662,90-2-2-DN-UP
146,0.0009396175044662662,90-2-2-DN-DN
147,0.0009396175044662662,90-2-1-DN-UP
148,0.0009396175044662662,90-2-1-DN-DN
149,0.0009396175044662662,90-1-2-DN-DN
150,0.0009396175044662662,80-2-2-DN-UP
151,0.0009396175044662662,80-2-2-DN-DN
152,0.0009396175044662662,80-2-1-DN-UP
153,0.0009396175044662662,80-2-1-DN-DN
154,0.0009396175044662662,60-2-2-DN-UP
155,0.0009396175044662662,60-2-2-DN-DN
156,0.0009396175044662662,60-2-1-DN-UP
157,0.0009396175044662662,60-2-1-DN-DN
158,0.0009396175044662662,5-2-2-DN-UP
159,0.0009396175044662662,5-2-2-DN-DN
160,0.0009396175044662662,5-2-1-DN-UP
161,0.0009396175044662662,5-2-1-DN-DN
162,0.0009396175044662662,5-1-2-UP-DN
163,0.0009396175044662662,5-1-2-DN-DN
164,0.0009396175044662662,100-2-2-DN-UP
165,0.0009396175044662662,100-2-2-DN-DN
166,0.0009396175044662662,100-2-1-DN-UP
167,0.0009396175044662662,100-2-1-DN-DN
168,0.0009396175044662662,100-1-2-DN-UP
169,0.0009396175044662662,100-1-2-DN-DN
170,0.0009396175044662662,100-1-1-DN-UP
171,0.0009396175044662662,100-1-1-DN-DN
172,0.0009396175044662662,10-2-2-DN-UP
173,0.0009396175044662662,10-2-2-DN-DN
174,0.0009396175044662662,10-2-1-DN-UP
175,0.0009396175044662662,10-2-1-DN-DN
